Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\Scope Project.csv" 
"Starttime of export" 133020853977090000 "dinsdag 12 juli 2022" 09:43:17.709 
"Endtime of export" 133020859536590000 "dinsdag 12 juli 2022" 09:52:33.659 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
2280 6.04502869 2.8112793 1.68560791 1 -183 -180 977 0 0
2290 4.31866455 2.194641 1.56678772 1 -184 -183 973 0 0
2300 1.12023926 1.7109375 3.02630615 1 -180 -182 973 0 0
2310 1.408081 2.05517578 0.108230591 1 -180 -180 973 0 0
2320 3.31396484 0.254089355 0.2102356 1 -184 -180 971 0 0
2330 3.19396973 2.91394043 1.8921814 1 -184 -178 970 0 0
2340 0.168243408 2.06164551 1.26954651 1 -182 -177 971 0 0
2350 2.06520081 2.78259277 0.138519287 1 -184 -177 972 0 0
2360 1.91539 2.17822266 0.8305054 1 -184 -177 973 0 0
2370 1.632019 1.72143555 0.931045532 1 -181 -178 973 0 0
2380 0.910339355 1.06481934 3.50416565 1 -180 -182 972 0 0
2390 2.01531982 2.63421631 2.57197571 1 -182 -183 972 0 0
2400 0.4520111 5.267578 1.75535583 1 -183 -180 976 0 0
2410 1.3004303 4.080078 0.447341919 1 -184 -178 973 0 0
2420 3.28636169 2.35449219 1.01808167 1 -182 -178 968 0 0
2430 1.93173218 3.51818848 1.74375916 1 -181 -180 970 0 0
2440 0.964386 2.44848633 0.575881958 1 -183 -182 972 0 0
2450 2.79302979 2.456543 0.9471588 1 -181 -182 973 0 0
2460 0.7185974 0.595459 1.58377075 1 -179 -180 971 0 0
2470 1.30044556 5.10717773 2.54348755 1 -180 -181 972 0 0
2480 2.4533844 1.99859619 0.0307006836 1 -183 -183 975 0 0
2490 0.229721069 1.1361084 0.566223145 1 -185 -184 972 0 0
2500 3.45587158 5.728943 3.01367188 1 -182 -182 973 0 0
2510 0.9959259 1.48199463 0.5137329 1 -180 -180 976 0 0
2520 2.886917 3.25939941 0.209228516 1 -183 -180 977 0 0
2530 2.42762756 0.7276001 1.35691833 1 -183 -181 977 0 0
2540 0.885971069 0.9940796 0.88482666 1 -182 -181 973 0 0
2550 1.49012756 3.5324707 1.9099884 1 -181 -182 972 0 0
2560 2.63122559 3.43658447 1.57951355 1 -182 -182 975 0 0
2570 0.950881958 1.54541016 2.73980713 1 -183 -178 976 0 0
2580 1.311676 3.2699585 2.22714233 1 -181 -177 977 0 0
2590 2.50708 0.6727905 0.312042236 1 -177 -178 977 0 0
2600 5.312668 0.9216919 2.39007568 1 -179 -180 975 0 0
2610 2.65544128 0.2557373 0.8756561 1 -180 -181 972 0 0
2620 3.38864136 4.82782 0.5179138 1 -181 -181 973 0 0
2630 4.69926453 2.2746582 1.52336121 1 -179 -180 976 0 0
2640 0.2670288 1.47186279 2.416748 1 -175 -181 973 0 0
2650 3.13581848 3.8112793 1.98712158 1 -177 -181 972 0 0
2660 0.118209839 3.10345459 0.5853882 1 -179 -180 975 0 0
2670 0.968917847 2.786255 0.187652588 1 -180 -180 977 0 0
2680 2.076767 0.0938110352 0.404342651 1 -183 -180 976 0 0
2690 2.440277 3.583252 0.08595276 1 -183 -180 976 0 0
2700 0.3761444 2.558899 2.29055786 1 -182 -182 973 0 0
2710 2.49115 4.94494629 2.116333 1 -180 -182 972 0 0
2720 3.34228516 2.14630127 0.509643555 1 -181 -181 975 0 0
2730 0.59085083 0.31262207 1.26498413 1 -183 -180 973 0 0
