Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020803605410000 "dinsdag 12 juli 2022" 08:19:20.541 
"Endtime of export" 133020809192010000 "dinsdag 12 juli 2022" 08:28:39.201 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
1460 0.438308716 3.68670654 0.262115479 1 -184 -188 969 0 0
1470 0.189361572 0.3574829 2.42102051 1 -183 -186 969 0 0
1480 1.77952576 2.33209229 0.98147583 1 -184 -185 968 0 0
1490 1.12667847 1.578125 0.4623108 1 -184 -185 968 0 0
1500 0.830108643 4.257202 3.65936279 1 -182 -188 970 0 0
1510 2.375122 0.8015747 2.41610718 1 -183 -189 971 0 0
1520 2.46195984 0.06518555 1.34057617 1 -187 -189 968 0 0
1530 4.578583 4.80462646 0.4894867 1 -185 -190 969 0 0
1540 2.68534851 1.62402344 0.142669678 1 -184 -190 968 0 0
1550 2.86575317 4.138672 0.255493164 1 -183 -190 967 0 0
1560 0.781311035 0.06939697 4.03804 1 -181 -186 967 0 0
1570 2.25473022 4.673706 2.08694458 1 -183 -184 968 0 0
1580 0.538864136 0.450927734 0.539825439 1 -184 -185 969 0 0
1590 0.4427185 3.274109 3.30274963 1 -184 -188 969 0 0
1600 2.69024658 0.267089844 1.77937317 1 -187 -189 968 0 0
1610 2.77648926 2.98651123 3.10850525 1 -187 -191 967 0 0
1620 1.76809692 4.056885 4.190155 1 -187 -190 970 0 0
1630 4.72697449 0.09185791 0.9077759 1 -184 -186 970 0 0
1640 5.267807 2.59283447 4.566696 1 -185 -189 969 0 0
1650 2.02561951 0.364318848 2.70326233 1 -187 -190 968 0 0
1660 1.65625 7.4151 0.918304443 1 -184 -189 972 0 0
1670 0.846588135 3.99859619 0.638870239 1 -183 -189 971 0 0
1680 0.00233459473 3.25201416 1.63276672 1 -183 -190 967 0 0
1690 0.564697266 2.72766113 5.414276 1 -183 -186 969 0 0
1700 4.028534 0.7996216 4.28652954 1 -187 -185 967 0 0
1710 3.73698425 4.46459961 2.39003 1 -187 -185 967 0 0
1720 0.6246948 2.72583 2.760254 1 -185 -185 970 0 0
1730 0.282165527 0.7553711 0.5133362 1 -185 -186 968 0 0
